Source,Target,Type,Weight,EdgeType,routes,dist_m
204302,204313,Directed,1009.46,WALK,,252.7
504101,504091,Directed,462.86,BUS,"3B, N3B",0.0
504101,504102,Directed,472.86,WALK,,14.0
103041,102091,Directed,255.12,BUS,"20, 20Z",0.0
103041,103192,Directed,321.06,WALK,,149.1
103041,103042,Directed,309.04,WALK,,75.5
103041,103191,Directed,533.87,WALK,,132.4
103041,103212,Directed,646.52,WALK,,196.4
405022,405032,Directed,925.71,BUS,26,0.0
405022,405111,Directed,1408.7,BUS,10,0.0
405022,405021,Directed,1191.22,WALK,,33.6
405022,405102,Directed,1575.71,WALK,,233.8
405022,405101,Directed,1577.05,WALK,,235.7
204154,204492,Directed,400.0,BUS,12D,0.0
204154,204153,Directed,411.4,WALK,,16.0
204154,204152,Directed,880.1,WALK,,125.8
204154,204151,Directed,865.19,WALK,,104.9
700011,600032,Directed,255.12,BUS,5,0.0
700011,600032,Directed,356.53,WALK,,234.6
700011,600022,Directed,90.5,BUS,"1, 1B, 3, 3B",0.0
700011,600022,Directed,113.23,WALK,,131.2
700011,600011,Directed,88.28,BUS,"25, 7, 8, SŽ",0.0
700011,600011,Directed,976.12,WALK,,195.0
700011,600021,Directed,1123.63,WALK,,146.6
700011,600012,Directed,244.74,WALK,,225.3
700011,700012,Directed,1084.82,WALK,,183.4
700011,500011,Directed,369.26,WALK,,239.8
415091,415021,Directed,925.71,BUS,26,0.0
415091,415092,Directed,960.66,WALK,,48.9
744032,744012,Directed,356.04,BUS,6B,0.0
405012,405122,Directed,925.71,BUS,26,0.0
405012,405011,Directed,934.24,WALK,,11.9
103022,103062,Directed,152.83,BUS,"14, 18",0.0
103022,103021,Directed,467.9,WALK,,147.4
501011,500011,Directed,226.57,BUS,"5, N5",0.0
501011,501012,Directed,252.5,WALK,,36.3
501011,501021,Directed,352.68,WALK,,281.8
501011,501022,Directed,339.41,WALK,,263.2
501011,402011,Directed,411.79,WALK,,259.3
103102,103132,Directed,70.59,BUS,"11, 6, 8",0.0
103102,103111,Directed,506.25,BUS,18,0.0
103102,103101,Directed,76.97,WALK,,21.0
614022,614032,Directed,450.0,BUS,19B,0.0
614022,614021,Directed,535.77,WALK,,120.1
614022,614031,Directed,593.36,WALK,,200.7
602012,702032,Directed,272.27,BUS,"18, 18L",0.0
602012,702012,Directed,218.92,BUS,14,0.0
602012,602011,Directed,203.27,WALK,,114.7
804151,804141,Directed,255.12,BUS,"1B, 8, N1",0.0
804151,804152,Directed,262.85,WALK,,10.8
504072,504082,Directed,462.86,BUS,"3B, N3B",0.0
504072,504071,Directed,494.98,WALK,,45.0
803092,803102,Directed,259.2,BUS,7,0.0
803092,803082,Directed,327.13,WALK,,182.8
803092,803081,Directed,325.22,WALK,,180.1
803092,803091,Directed,389.95,WALK,,183.0
415022,415092,Directed,925.71,BUS,26,0.0
415022,415021,Directed,929.37,WALK,,5.1
403043,403023,Directed,226.57,BUS,"5, N5",0.0
403043,403021,Directed,165.31,BUS,"24, 9",0.0
403043,403042,Directed,398.11,WALK,,68.6
403043,403041,Directed,443.85,WALK,,100.0
702011,602011,Directed,218.92,BUS,14,0.0
702011,702012,Directed,248.7,WALK,,41.7
803071,803061,Directed,279.31,BUS,8,0.0
803071,803072,Directed,354.92,WALK,,105.8
406031,406021,Directed,558.62,BUS,"10, 26",0.0
406031,406032,Directed,570.89,WALK,,17.2
415011,404093,Directed,925.71,BUS,26,0.0
415011,415012,Directed,932.26,WALK,,9.2
603092,603102,Directed,229.79,BUS,"19B, 19I",0.0
603092,603162,Directed,282.97,WALK,,57.6
603092,603091,Directed,338.08,WALK,,151.6
603092,603161,Directed,292.54,WALK,,71.1
603092,603122,Directed,432.94,WALK,,267.6
815041,815031,Directed,900.0,BUS,15,0.0
815041,815042,Directed,997.46,WALK,,136.4
103131,103101,Directed,70.59,BUS,"11, 6, 8",0.0
103131,103122,Directed,298.35,WALK,,111.2
103131,103132,Directed,106.61,WALK,,50.4
103131,103121,Directed,304.65,WALK,,120.0
603172,603071,Directed,226.57,BUS,9,0.0
603172,603082,Directed,300.44,WALK,,147.4
603172,603064,Directed,411.89,WALK,,259.4
603172,603081,Directed,839.82,WALK,,107.7
603172,603171,Directed,251.61,WALK,,35.0
702022,703012,Directed,218.92,BUS,14,0.0
702022,702021,Directed,257.48,WALK,,54.0
204152,204162,Directed,790.24,BUS,21D,0.0
204152,204153,Directed,488.38,WALK,,123.7
204152,204154,Directed,489.85,WALK,,125.8
204152,204151,Directed,851.8,WALK,,86.2
204451,204441,Directed,790.24,BUS,21D,0.0
204451,204452,Directed,807.39,WALK,,24.0
504051,504121,Directed,241.79,BUS,27,0.0
504051,504052,Directed,258.19,WALK,,23.0
504051,504061,Directed,393.45,WALK,,212.3
604061,604051,Directed,469.57,BUS,19I,0.0
604061,604052,Directed,633.39,WALK,,229.4
604061,604062,Directed,531.71,WALK,,87.0
204151,204141,Directed,790.24,BUS,21D,0.0
204151,204153,Directed,481.5,WALK,,114.1
204151,204154,Directed,474.94,WALK,,104.9
204151,204152,Directed,851.8,WALK,,86.2
604022,614012,Directed,450.0,BUS,19B,0.0
604022,604052,Directed,469.57,BUS,19I,0.0
604022,604023,Directed,303.07,WALK,,102.6
402051,402061,Directed,226.57,BUS,"5, N5",0.0
402051,402062,Directed,466.66,WALK,,234.0
402051,402052,Directed,266.13,WALK,,55.4
102082,103032,Directed,70.59,BUS,"11, 6, 8",0.0
102082,102081,Directed,109.97,WALK,,55.1
101061,101021,Directed,218.92,BUS,14,0.0
101061,102012,Directed,415.48,WALK,,218.8
101061,101062,Directed,229.35,WALK,,14.6
101061,102011,Directed,453.89,WALK,,272.6
101061,101022,Directed,365.86,WALK,,205.7
614042,614102,Directed,450.0,BUS,19B,0.0
614042,614041,Directed,551.03,WALK,,141.4
803101,803091,Directed,259.2,BUS,7,0.0
803101,803102,Directed,289.65,WALK,,42.6
603201,603072,Directed,1296.0,BUS,16,0.0
603201,603202,Directed,1360.3,WALK,,90.0
703021,703011,Directed,218.92,BUS,14,0.0
703021,703011,Directed,410.89,WALK,,268.8
703021,703022,Directed,244.11,WALK,,35.3
703021,703012,Directed,389.48,WALK,,238.8
404101,403071,Directed,611.32,BUS,24,0.0
404101,404102,Directed,626.58,WALK,,21.4
602122,603081,Directed,229.79,BUS,"19B, 19I",0.0
602122,602112,Directed,416.56,WALK,,256.3
602122,602111,Directed,250.06,WALK,,268.7
602122,602121,Directed,842.68,WALK,,111.7
815201,815191,Directed,900.0,BUS,15,0.0
815201,815202,Directed,941.59,WALK,,58.2
204012,204051,Directed,259.2,BUS,7,0.0
204012,204042,Directed,241.79,BUS,27,0.0
204012,204011,Directed,267.18,WALK,,23.4
204231,204482,Directed,400.0,BUS,12D,0.0
204231,204232,Directed,410.68,WALK,,15.0
603261,603251,Directed,1296.0,BUS,16,0.0
404052,404062,Directed,372.41,BUS,13,0.0
404052,404051,Directed,419.49,WALK,,65.9
804062,804072,Directed,334.02,BUS,25,0.0
704052,704102,Directed,356.04,BUS,6B,0.0
704052,704051,Directed,456.24,WALK,,140.3
404131,404181,Directed,611.32,BUS,24,0.0
404131,404132,Directed,626.13,WALK,,20.7
304012,304032,Directed,92.84,BUS,"20, 20Z, 22, 25",0.0
304012,303062,Directed,396.66,WALK,,206.4
304012,304021,Directed,425.24,WALK,,246.4
304012,304011,Directed,130.28,WALK,,52.4
815172,815182,Directed,900.0,BUS,15,0.0
815172,815182,Directed,1111.58,WALK,,296.2
815172,815181,Directed,1069.66,WALK,,237.5
204381,204171,Directed,790.24,BUS,21D,0.0
204381,204382,Directed,809.24,WALK,,26.6
804342,804352,Directed,900.0,BUS,15,0.0
804342,804341,Directed,926.68,WALK,,37.3
804342,804241,Directed,1705.37,WALK,,229.6
203232,203072,Directed,229.79,BUS,"19B, 19I",0.0
203232,203031,Directed,434.2,WALK,,286.2
203232,203231,Directed,263.05,WALK,,46.6
803142,803152,Directed,226.57,BUS,"5, N5",0.0
803142,803162,Directed,259.2,BUS,22,0.0
803142,803141,Directed,134.46,WALK,,19.0
500011,700012,Directed,255.12,BUS,5,0.0
500011,600011,Directed,140.87,BUS,"13, 20, 20Z, N5",0.0
500011,600011,Directed,985.78,WALK,,208.6
500011,600021,Directed,1183.37,WALK,,230.3
500011,600012,Directed,256.07,WALK,,241.1
500011,600032,Directed,250.4,WALK,,86.0
500011,600022,Directed,180.69,WALK,,225.6
500011,700011,Directed,315.9,WALK,,239.8
204161,204151,Directed,790.24,BUS,21D,0.0
204161,204162,Directed,848.2,WALK,,81.1
703091,703081,Directed,100.62,BUS,"6, 6B",0.0
703091,703092,Directed,116.76,WALK,,22.6
104361,104351,Directed,1408.7,BUS,28,0.0
104361,104351,Directed,1613.53,WALK,,286.8
104361,104221,Directed,1011.29,WALK,,251.1
104361,104362,Directed,1459.88,WALK,,71.7
625021,605012,Directed,469.57,BUS,19I,0.0
625021,625022,Directed,580.51,WALK,,155.3
605082,605012,Directed,469.57,BUS,19I,0.0
605082,605081,Directed,609.37,WALK,,195.7
304042,304062,Directed,142.73,BUS,"11, 11B, 20Z, 25",0.0
304042,304031,Directed,293.19,WALK,,280.5
304042,304041,Directed,348.79,WALK,,139.4
204141,204131,Directed,790.24,BUS,21D,0.0
204141,204142,Directed,826.2,WALK,,50.3
603202,704162,Directed,1296.0,BUS,16,0.0
603202,603201,Directed,1360.3,WALK,,90.0
406081,406071,Directed,558.62,BUS,"10, 26",0.0
703011,702021,Directed,218.92,BUS,14,0.0
703011,703022,Directed,432.36,WALK,,298.8
703011,703012,Directed,251.02,WALK,,44.9
703011,703021,Directed,410.89,WALK,,268.8
204162,204172,Directed,790.24,BUS,21D,0.0
204162,204171,Directed,790.24,BUS,21D,0.0
204162,204161,Directed,848.2,WALK,,81.1
745032,745043,Directed,356.04,BUS,6B,0.0
745032,745031,Directed,487.47,WALK,,184.0
202042,202062,Directed,225.0,BUS,2,0.0
202042,202092,Directed,221.75,WALK,,99.5
202042,202091,Directed,167.04,WALK,,22.9
202042,202041,Directed,273.55,WALK,,68.0
405072,405062,Directed,558.62,BUS,"10, 26",0.0
405072,405071,Directed,574.45,WALK,,22.2
403012,403022,Directed,226.57,BUS,"5, N5",0.0
403012,303012,Directed,374.63,WALK,,271.0
403012,403011,Directed,242.12,WALK,,21.8
703111,703101,Directed,93.37,BUS,"16, 6, 6B",0.0
703111,703112,Directed,719.66,WALK,,171.1
703111,704011,Directed,339.11,WALK,,280.5
203182,203192,Directed,259.2,BUS,7,0.0
203182,203251,Directed,811.38,WALK,,280.1
203182,203181,Directed,338.48,WALK,,111.0
203182,203242,Directed,820.22,WALK,,292.5
101022,101062,Directed,218.92,BUS,14,0.0
101022,101062,Directed,367.09,WALK,,207.4
101022,101021,Directed,374.65,WALK,,218.0
101022,101061,Directed,365.86,WALK,,205.7
204212,204313,Directed,249.23,BUS,"11, 11B, 20Z",0.0
204212,204214,Directed,1555.57,WALK,,205.6
204212,204213,Directed,1554.89,WALK,,204.7
204212,204211,Directed,275.86,WALK,,37.3
104212,104221,Directed,255.12,BUS,"1B, 8, N1",0.0
104212,104211,Directed,274.49,WALK,,27.1
103212,103192,Directed,506.25,BUS,18,0.0
103212,103211,Directed,591.21,WALK,,118.9
103212,103042,Directed,426.65,WALK,,240.1
103212,103191,Directed,651.92,WALK,,297.6
103212,103041,Directed,395.39,WALK,,196.4
415021,415011,Directed,925.71,BUS,26,0.0
415021,415022,Directed,929.37,WALK,,5.1
603161,603121,Directed,241.79,BUS,27,0.0
603161,603162,Directed,253.9,WALK,,17.0
603161,603152,Directed,446.2,WALK,,286.2
603161,603091,Directed,378.15,WALK,,207.7
603161,603092,Directed,280.54,WALK,,71.1
603161,603122,Directed,434.22,WALK,,269.4
102021,101051,Directed,229.79,BUS,"19B, 19I",0.0
102021,102031,Directed,293.55,WALK,,199.0
102021,102032,Directed,267.34,WALK,,162.3
102021,102022,Directed,246.04,WALK,,22.8
102021,101034,Directed,328.23,WALK,,247.6
404111,404101,Directed,611.32,BUS,24,0.0
404111,404112,Directed,631.62,WALK,,28.4
404111,404122,Directed,748.13,WALK,,191.5
404111,404121,Directed,744.55,WALK,,186.5
835011,815041,Directed,900.0,BUS,15,0.0
835011,835012,Directed,1019.03,WALK,,166.6
203231,203031,Directed,229.79,BUS,"19B, 19I",0.0
203231,203232,Directed,263.05,WALK,,46.6
704141,704151,Directed,124.14,BUS,"1, 16, 1B, N1",0.0
704141,704151,Directed,855.41,WALK,,194.3
704141,704142,Directed,728.71,WALK,,12.2
704141,704152,Directed,248.22,WALK,,166.1
603122,603162,Directed,241.79,BUS,27,0.0
603122,603162,Directed,439.52,WALK,,276.8
603122,603091,Directed,378.26,WALK,,207.9
603122,603121,Directed,277.33,WALK,,49.8
603122,603092,Directed,420.94,WALK,,267.6
603122,603161,Directed,434.22,WALK,,269.4
403023,403011,Directed,226.57,BUS,"5, N5",0.0
403023,403021,Directed,468.83,WALK,,69.8
403023,303032,Directed,363.44,WALK,,277.4
403023,403022,Directed,119.05,WALK,,32.9
404041,404031,Directed,372.41,BUS,13,0.0
404041,404042,Directed,388.0,WALK,,21.8
804191,803151,Directed,226.57,BUS,"5, N5",0.0
804191,804202,Directed,393.26,WALK,,254.1
804191,804201,Directed,1859.02,WALK,,176.0
804191,804193,Directed,3291.12,WALK,,71.6
603031,603021,Directed,137.29,BUS,"1, 1B, N1",0.0
603031,603032,Directed,168.1,WALK,,33.7
614071,614061,Directed,450.0,BUS,19B,0.0
614071,614072,Directed,503.58,WALK,,75.0
614062,614072,Directed,450.0,BUS,19B,0.0
614062,614061,Directed,538.19,WALK,,123.5
204412,204422,Directed,790.24,BUS,21D,0.0
204412,204411,Directed,805.1,WALK,,20.8
403071,403043,Directed,611.32,BUS,24,0.0
403071,403051,Directed,387.1,WALK,,202.0
403071,403052,Directed,380.89,WALK,,193.3
403071,403072,Directed,636.23,WALK,,34.9
802041,802031,Directed,259.2,BUS,7,0.0
802041,802042,Directed,301.44,WALK,,59.1
204291,204182,Directed,1408.7,BUS,10,0.0
204291,204182,Directed,1024.11,WALK,,273.2
204291,204181,Directed,1028.81,WALK,,279.8
204291,204292,Directed,1425.38,WALK,,23.4
405062,406012,Directed,558.62,BUS,"10, 26",0.0
405062,405061,Directed,578.5,WALK,,27.8
745031,745021,Directed,356.04,BUS,6B,0.0
745031,745032,Directed,487.47,WALK,,184.0
804401,804391,Directed,240.0,BUS,"22, 23",0.0
804401,804402,Directed,1770.07,WALK,,28.7
614052,614062,Directed,450.0,BUS,19B,0.0
614052,614102,Directed,628.01,WALK,,249.2
614052,614051,Directed,493.25,WALK,,60.5
204292,204282,Directed,1408.7,BUS,10,0.0
204292,204182,Directed,1040.26,WALK,,295.8
204292,204291,Directed,1425.38,WALK,,23.4
204321,204341,Directed,1408.7,BUS,10,0.0
204321,204322,Directed,1414.45,WALK,,8.1
204061,203161,Directed,241.79,BUS,"12D, 24",0.0
204061,204062,Directed,263.74,WALK,,30.7
405041,405031,Directed,558.62,BUS,"10, 26",0.0
405041,405042,Directed,587.88,WALK,,41.0
801021,801011,Directed,1117.24,BUS,SŽ,0.0
801021,801011,Directed,580.35,WALK,,245.9
801021,801012,Directed,192.35,WALK,,215.9
404201,404081,Directed,185.14,BUS,"13, 24, 26",0.0
404201,404092,Directed,1029.26,WALK,,145.0
404201,404202,Directed,651.77,WALK,,56.6
404201,404093,Directed,1036.29,WALK,,154.8
404201,404091,Directed,475.11,WALK,,143.8
105101,204461,Directed,790.24,BUS,21D,0.0
105101,204461,Directed,982.68,WALK,,269.4
105101,105102,Directed,806.09,WALK,,22.2
105101,204462,Directed,957.83,WALK,,234.6
103021,102071,Directed,218.92,BUS,14,0.0
103021,102071,Directed,392.43,WALK,,242.9
103021,103052,Directed,506.25,BUS,18,0.0
103021,102072,Directed,263.81,WALK,,155.4
103021,103022,Directed,258.14,WALK,,147.4
614061,614051,Directed,450.0,BUS,19B,0.0
614061,614062,Directed,538.19,WALK,,123.5
104122,104132,Directed,1408.7,BUS,28,0.0
104122,104121,Directed,1444.2,WALK,,49.7
203051,203021,Directed,225.0,BUS,2,0.0
203051,203044,Directed,337.88,WALK,,110.1
203051,203052,Directed,254.45,WALK,,41.2
203051,203022,Directed,429.8,WALK,,286.7
415072,415061,Directed,925.71,BUS,26,0.0
415072,415081,Directed,1121.17,WALK,,273.6
415072,415082,Directed,1135.88,WALK,,294.2
415072,415071,Directed,947.85,WALK,,31.0
104054,104062,Directed,279.31,BUS,8,0.0
104054,104102,Directed,973.28,WALK,,293.1
104054,104052,Directed,139.45,WALK,,41.5
104054,104051,Directed,798.15,WALK,,47.7
204042,304062,Directed,241.79,BUS,27,0.0
204042,204041,Directed,303.86,WALK,,86.9
204042,204051,Directed,467.42,WALK,,291.5
105111,105101,Directed,790.24,BUS,21D,0.0
105111,105112,Directed,822.08,WALK,,44.6
102052,102072,Directed,218.92,BUS,14,0.0
102052,102051,Directed,263.59,WALK,,62.5
102052,102012,Directed,469.73,WALK,,294.7
102052,102011,Directed,455.88,WALK,,275.4
204221,204491,Directed,400.0,BUS,12D,0.0
204221,204222,Directed,418.53,WALK,,25.9
804172,804232,Directed,259.2,BUS,7,0.0
804172,804171,Directed,292.07,WALK,,46.0
103091,103061,Directed,152.83,BUS,"14, 18",0.0
103091,103092,Directed,235.03,WALK,,115.1
104011,104021,Directed,218.92,BUS,14,0.0
625041,625031,Directed,469.57,BUS,19I,0.0
625041,625042,Directed,523.21,WALK,,75.1
704151,603252,Directed,1296.0,BUS,16,0.0
704151,604031,Directed,137.29,BUS,"1, 1B, N1",0.0
704151,704142,Directed,850.1,WALK,,182.1
704151,704152,Directed,149.8,WALK,,28.3
704151,704141,Directed,262.9,WALK,,194.3
804171,803121,Directed,259.2,BUS,7,0.0
804171,804172,Directed,292.07,WALK,,46.0
101034,102032,Directed,151.4,BUS,"13, 20, 20Z",0.0
101034,202022,Directed,319.22,WALK,,265.5
101034,101031,Directed,322.82,WALK,,218.7
101034,101032,Directed,385.41,WALK,,242.3
101034,202021,Directed,321.66,WALK,,268.9
101034,102022,Directed,395.26,WALK,,231.7
101034,102021,Directed,406.62,WALK,,247.6
803061,803051,Directed,279.31,BUS,8,0.0
803061,803053,Directed,781.91,WALK,,269.9
803061,803062,Directed,434.91,WALK,,217.8
815101,815011,Directed,900.0,BUS,15,0.0
815101,815102,Directed,973.13,WALK,,102.4
102091,102031,Directed,151.4,BUS,"13, 20, 20Z",0.0
102091,102092,Directed,372.58,WALK,,82.3
804392,804402,Directed,240.0,BUS,"22, 23",0.0
804392,804382,Directed,404.64,WALK,,230.5
804392,804391,Directed,245.14,WALK,,7.2
804392,804381,Directed,1908.69,WALK,,222.7
204342,204322,Directed,1408.7,BUS,10,0.0
204342,204341,Directed,1459.54,WALK,,71.2
304112,304132,Directed,249.23,BUS,"11, 11B, 20Z",0.0
304112,304111,Directed,264.58,WALK,,21.5
105142,105131,Directed,400.0,BUS,12D,0.0
105142,105131,Directed,771.21,WALK,,246.5
105142,105141,Directed,418.05,WALK,,25.3
104071,104061,Directed,279.31,BUS,8,0.0
104071,104072,Directed,294.15,WALK,,20.8
103181,203211,Directed,611.32,BUS,24,0.0
103181,103192,Directed,427.86,WALK,,298.6
103181,103182,Directed,301.09,WALK,,199.2
603111,603101,Directed,229.79,BUS,"19B, 19I",0.0
603111,603112,Directed,242.74,WALK,,18.1
304161,304091,Directed,249.23,BUS,"11, 11B, 20Z",0.0
304161,304142,Directed,456.61,WALK,,260.2
304161,304141,Directed,762.8,WALK,,298.6
304161,304162,Directed,310.32,WALK,,85.5
603061,602093,Directed,226.57,BUS,9,0.0
603061,603064,Directed,295.36,WALK,,96.3
603061,602092,Directed,373.41,WALK,,205.6
204452,204462,Directed,790.24,BUS,21D,0.0
204452,204451,Directed,807.39,WALK,,24.0
804162,804022,Directed,279.31,BUS,8,0.0
804162,804161,Directed,329.85,WALK,,70.8
504111,504101,Directed,462.86,BUS,"3B, N3B",0.0
504111,504112,Directed,497.89,WALK,,49.0
805031,805021,Directed,334.02,BUS,25,0.0
805031,805021,Directed,444.83,WALK,,155.1
805031,805023,Directed,844.29,WALK,,186.1
805031,805032,Directed,393.1,WALK,,82.7
805031,805041,Directed,458.02,WALK,,173.6
614111,614091,Directed,450.0,BUS,19B,0.0
614111,614112,Directed,472.66,WALK,,31.7
703051,703041,Directed,218.92,BUS,14,0.0
703051,703201,Directed,429.52,WALK,,294.8
703051,703052,Directed,242.3,WALK,,32.7
703051,703192,Directed,409.94,WALK,,267.4
703051,703191,Directed,382.04,WALK,,228.4
614031,614021,Directed,450.0,BUS,19B,0.0
614031,614032,Directed,533.2,WALK,,116.5
614031,614022,Directed,593.36,WALK,,200.7
204262,204362,Directed,1408.7,BUS,10,0.0
204262,204362,Directed,1608.62,WALK,,279.9
204262,204261,Directed,1418.53,WALK,,13.8
204262,204361,Directed,1582.79,WALK,,243.7
403032,403042,Directed,372.41,BUS,13,0.0
403032,403031,Directed,385.56,WALK,,18.4
603143,603211,Directed,1296.0,BUS,16,0.0
603143,603142,Directed,180.9,WALK,,51.7
603143,603141,Directed,195.51,WALK,,81.5
603143,603144,Directed,1310.49,WALK,,20.3
702012,702022,Directed,218.92,BUS,14,0.0
702012,702011,Directed,248.7,WALK,,41.7
703212,703222,Directed,218.92,BUS,14,0.0
703212,703222,Directed,408.29,WALK,,265.1
703212,703211,Directed,249.89,WALK,,43.4
703212,703221,Directed,418.93,WALK,,280.0
815192,815202,Directed,900.0,BUS,15,0.0
815192,815191,Directed,910.77,WALK,,15.1
803162,803172,Directed,259.2,BUS,22,0.0
803162,803152,Directed,344.2,WALK,,164.7
803162,803151,Directed,354.35,WALK,,178.9
803162,803161,Directed,281.43,WALK,,31.1
202041,202011,Directed,225.0,BUS,2,0.0
202041,202092,Directed,264.99,WALK,,160.0
202041,202091,Directed,205.4,WALK,,76.6
202041,202042,Directed,273.55,WALK,,68.0
104081,104071,Directed,279.31,BUS,8,0.0
104081,104082,Directed,350.21,WALK,,99.3
204341,204371,Directed,1408.7,BUS,10,0.0
204341,204371,Directed,1607.57,WALK,,278.4
204341,204372,Directed,1604.17,WALK,,273.7
204341,204342,Directed,1459.54,WALK,,71.2
425012,415032,Directed,925.71,BUS,26,0.0
425012,425011,Directed,932.13,WALK,,9.0
703221,703211,Directed,218.92,BUS,14,0.0
703221,703222,Directed,229.62,WALK,,15.0
703221,703212,Directed,418.93,WALK,,280.0
603211,703102,Directed,1296.0,BUS,16,0.0
603211,703102,Directed,267.24,WALK,,243.4
603211,703101,Directed,872.16,WALK,,243.4
603211,603212,Directed,1336.03,WALK,,56.0
804122,804144,Directed,900.0,BUS,15,0.0
804122,804144,Directed,1107.28,WALK,,290.2
804122,804132,Directed,1043.35,WALK,,200.7
804122,804121,Directed,712.77,WALK,,32.8
804122,804111,Directed,459.15,WALK,,285.7
804122,804131,Directed,894.04,WALK,,286.6
804122,804142,Directed,466.08,WALK,,295.3
804122,804141,Directed,749.15,WALK,,240.2
703192,703202,Directed,218.92,BUS,14,0.0
703192,703202,Directed,395.77,WALK,,247.6
703192,703201,Directed,353.39,WALK,,188.3
703192,703052,Directed,389.98,WALK,,239.5
703192,703051,Directed,409.94,WALK,,267.4
703192,703191,Directed,251.94,WALK,,46.2
704161,603201,Directed,1296.0,BUS,16,0.0
704161,704162,Directed,1365.15,WALK,,96.8
703031,703021,Directed,218.92,BUS,14,0.0
703031,703032,Directed,288.74,WALK,,97.7
804501,804401,Directed,259.2,BUS,22,0.0
804501,804502,Directed,265.48,WALK,,8.8
804501,804511,Directed,410.1,WALK,,211.3
603252,603261,Directed,1296.0,BUS,16,0.0
603252,603251,Directed,1313.89,WALK,,25.0
105121,105111,Directed,790.24,BUS,21D,0.0
105121,105112,Directed,1002.21,WALK,,296.7
105121,105122,Directed,805.96,WALK,,22.0
804232,804181,Directed,259.2,BUS,7,0.0
804232,804181,Directed,422.13,WALK,,228.1
804232,804231,Directed,283.11,WALK,,33.5
815211,815201,Directed,900.0,BUS,15,0.0
815211,815212,Directed,915.28,WALK,,21.4
704032,704026,Directed,218.92,BUS,14,0.0
704032,704031,Directed,236.19,WALK,,24.2
204281,204291,Directed,1408.7,BUS,10,0.0
204281,204282,Directed,1415.87,WALK,,10.0
103121,103111,Directed,218.92,BUS,14,0.0
103121,103111,Directed,352.45,WALK,,279.5
103121,103122,Directed,227.07,WALK,,11.4
103121,103132,Directed,174.1,WALK,,144.9
103121,103112,Directed,552.23,WALK,,265.5
103121,103131,Directed,156.32,WALK,,120.0
815152,815172,Directed,900.0,BUS,15,0.0
815152,815151,Directed,908.64,WALK,,12.1
204362,405082,Directed,1408.7,BUS,10,0.0
204362,204261,Directed,1601.18,WALK,,269.5
204362,204262,Directed,1608.62,WALK,,279.9
204362,204361,Directed,1434.55,WALK,,36.2
815212,816032,Directed,900.0,BUS,15,0.0
815212,815211,Directed,915.28,WALK,,21.4
804411,804401,Directed,3240.0,BUS,23,0.0
804411,804412,Directed,3279.35,WALK,,55.1
204461,204451,Directed,790.24,BUS,21D,0.0
204461,105102,Directed,983.6,WALK,,270.7
204461,204462,Directed,837.79,WALK,,66.6
204461,105101,Directed,982.68,WALK,,269.4
204501,204481,Directed,400.0,BUS,12D,0.0
204501,204502,Directed,456.39,WALK,,78.9
803172,803183,Directed,259.2,BUS,22,0.0
803172,803183,Directed,427.36,WALK,,235.4
803172,803171,Directed,292.37,WALK,,46.4
803172,803182,Directed,387.5,WALK,,179.6
103061,103021,Directed,152.83,BUS,"14, 18",0.0
103061,103062,Directed,179.47,WALK,,37.3
603212,603144,Directed,1296.0,BUS,16,0.0
603212,703102,Directed,294.54,WALK,,281.6
603212,703101,Directed,891.93,WALK,,271.1
603212,603211,Directed,1336.03,WALK,,56.0
704031,703221,Directed,218.92,BUS,14,0.0
704031,704032,Directed,236.19,WALK,,24.2
704071,704061,Directed,356.04,BUS,6B,0.0
704071,704072,Directed,497.22,WALK,,197.6
203021,203042,Directed,225.0,BUS,2,0.0
203021,202051,Directed,383.23,WALK,,221.5
203021,202082,Directed,347.72,WALK,,247.7
203021,203022,Directed,249.83,WALK,,34.8
704181,703111,Directed,93.37,BUS,"16, 6, 6B",0.0
704181,703112,Directed,779.45,WALK,,254.8
704181,704182,Directed,435.33,WALK,,111.0
704181,704011,Directed,266.74,WALK,,179.1
204391,204381,Directed,790.24,BUS,21D,0.0
204391,204392,Directed,837.05,WALK,,65.5
204421,204411,Directed,790.24,BUS,21D,0.0
204421,204422,Directed,819.26,WALK,,40.6
804144,815112,Directed,900.0,BUS,15,0.0
804144,804142,Directed,297.49,WALK,,59.3
804144,804141,Directed,614.8,WALK,,52.1
804144,804122,Directed,1107.28,WALK,,290.2
204361,204261,Directed,1408.7,BUS,10,0.0
204361,204261,Directed,1575.4,WALK,,233.4
204361,204262,Directed,1582.79,WALK,,243.7
204361,204362,Directed,1434.55,WALK,,36.2
816032,816051,Directed,900.0,BUS,15,0.0
816032,816041,Directed,1010.43,WALK,,154.6
816041,815211,Directed,900.0,BUS,15,0.0
816041,816032,Directed,1010.43,WALK,,154.6
703191,703051,Directed,218.92,BUS,14,0.0
703191,703051,Directed,382.04,WALK,,228.4
703191,703202,Directed,410.53,WALK,,268.3
703191,703201,Directed,367.01,WALK,,207.3
703191,703052,Directed,360.95,WALK,,198.8
703191,703192,Directed,251.94,WALK,,46.2
803182,803171,Directed,259.2,BUS,22,0.0
803182,803171,Directed,394.93,WALK,,190.0
803182,803181,Directed,3369.35,WALK,,181.1
803182,803183,Directed,302.14,WALK,,60.1
803182,803172,Directed,387.5,WALK,,179.6
625062,625052,Directed,469.57,BUS,19I,0.0
625062,625061,Directed,516.11,WALK,,65.2
