Topologija,Zacetno_A,Zacetno_B,Koncno,Koraki
Lattice,3,4,5.0,1
Lattice,3,4,3.0,4
Lattice,3,4,2.0,3
Lattice,3,4,2.0,1
Lattice,3,4,2.0,1
Lattice,3,4,2.0,3
Lattice,3,4,4.0,4
Lattice,3,4,2.0,3
Lattice,3,4,2.0,1
Lattice,3,4,3.0,2
Lattice,3,4,0.0,4
Lattice,3,4,5.0,7
Lattice,3,4,5.0,1
Lattice,3,4,1.0,5
Lattice,3,4,2.0,9
Lattice,3,4,3.0,6
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,3,5,,30
Lattice,4,0,4.0,6
Lattice,4,0,1.0,5
Lattice,4,0,3.0,2
Lattice,4,0,4.0,2
Lattice,4,0,3.0,2
Lattice,4,0,2.0,3
Lattice,4,0,4.0,4
Lattice,4,0,3.0,2
Lattice,4,0,2.0,3
Lattice,4,0,5.0,3
Lattice,4,0,2.0,1
Lattice,4,0,2.0,5
Lattice,4,0,2.0,3
Lattice,4,0,3.0,6
Lattice,4,0,3.0,2
Lattice,4,0,3.0,6
Lattice,4,0,1.0,3
Lattice,4,0,2.0,1
Lattice,4,0,3.0,4
Lattice,4,0,2.0,1
Lattice,4,0,1.0,5
Lattice,4,0,3.0,2
Lattice,4,0,0.0,2
Lattice,4,0,2.0,1
Lattice,4,0,3.0,4
Lattice,4,0,2.0,1
Lattice,4,0,1.0,7
Lattice,4,0,5.0,3
Lattice,4,0,2.0,1
Lattice,4,0,3.0,4
Lattice,4,0,2.0,5
Lattice,4,0,3.0,8
Lattice,4,0,2.0,1
Lattice,4,0,3.0,2
Lattice,4,0,2.0,1
Lattice,4,0,4.0,8
Lattice,4,0,2.0,5
Lattice,4,0,2.0,1
Lattice,4,0,2.0,1
Lattice,4,0,1.0,3
Lattice,4,0,3.0,4
Lattice,4,0,4.0,2
Lattice,4,0,3.0,2
Lattice,4,0,2.0,1
Lattice,4,0,2.0,1
Lattice,4,0,3.0,2
Lattice,4,0,2.0,3
Lattice,4,0,0.0,4
Lattice,4,0,2.0,7
Lattice,4,0,2.0,1
Lattice,4,0,3.0,6
Lattice,4,0,3.0,2
Lattice,4,0,2.0,3
Lattice,4,0,2.0,1
Lattice,4,0,3.0,2
Lattice,4,0,4.0,6
Lattice,4,0,0.0,2
Lattice,4,0,2.0,3
Lattice,4,0,2.0,3
Lattice,4,0,0.0,2
Lattice,4,0,2.0,9
Lattice,4,0,0.0,2
Lattice,4,0,3.0,2
Lattice,4,0,2.0,3
Lattice,4,0,0.0,2
Lattice,4,0,2.0,5
Lattice,4,0,2.0,1
Lattice,4,0,4.0,2
Lattice,4,0,2.0,1
Lattice,4,0,2.0,9
Lattice,4,0,3.0,4
Lattice,4,0,2.0,1
Lattice,4,0,2.0,1
Lattice,4,0,2.0,1
Lattice,4,0,4.0,2
Lattice,4,0,3.0,2
Lattice,4,0,0.0,10
Lattice,4,0,3.0,4
Lattice,4,0,3.0,2
Lattice,4,0,4.0,2
Lattice,4,0,5.0,3
Lattice,4,0,2.0,1
Lattice,4,0,2.0,3
Lattice,4,0,0.0,2
Lattice,4,0,4.0,2
Lattice,4,0,2.0,1
Lattice,4,0,4.0,2
Lattice,4,0,0.0,4
Lattice,4,0,3.0,6
Lattice,4,0,3.0,6
Lattice,4,0,2.0,1
Lattice,4,0,4.0,2
Lattice,4,0,2.0,3
Lattice,4,0,2.0,1
Lattice,4,0,4.0,4
Lattice,4,0,2.0,1
Lattice,4,0,3.0,2
Lattice,4,0,2.0,1
Lattice,4,0,0.0,10
Lattice,4,0,4.0,2
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,1,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,2,,30
Lattice,4,3,0.0,4
Lattice,4,3,5.0,5
Lattice,4,3,2.0,5
Lattice,4,3,2.0,1
Lattice,4,3,5.0,1
Lattice,4,3,3.0,2
Lattice,4,3,3.0,8
Lattice,4,3,2.0,1
Lattice,4,3,3.0,2
Lattice,4,3,5.0,1
Lattice,4,3,3.0,2
Lattice,4,3,2.0,3
Lattice,4,3,3.0,2
Lattice,4,3,5.0,1
Lattice,4,3,2.0,1
Lattice,4,3,3.0,2
Lattice,4,3,2.0,1
Lattice,4,3,1.0,3
Lattice,4,3,5.0,1
Lattice,4,3,2.0,1
Lattice,4,3,2.0,3
Lattice,4,3,3.0,4
Lattice,4,3,0.0,8
Lattice,4,3,2.0,1
Lattice,4,3,2.0,1
Lattice,4,3,5.0,1
Lattice,4,3,5.0,3
Lattice,4,3,4.0,12
Lattice,4,3,2.0,5
Lattice,4,3,2.0,1
Lattice,4,3,2.0,1
Lattice,4,3,3.0,4
Lattice,4,3,3.0,4
Lattice,4,3,2.0,3
Lattice,4,3,2.0,1
Lattice,4,3,5.0,1
Lattice,4,3,1.0,7
Lattice,4,3,0.0,4
Lattice,4,3,4.0,2
Lattice,4,3,2.0,5
Lattice,4,3,2.0,1
Lattice,4,3,3.0,2
Lattice,4,3,4.0,2
Lattice,4,3,5.0,1
Lattice,4,3,2.0,3
Lattice,4,3,2.0,3
Lattice,4,3,1.0,3
Lattice,4,3,5.0,1
Lattice,4,3,5.0,1
Lattice,4,3,3.0,8
Lattice,4,3,2.0,5
Lattice,4,3,2.0,7
Lattice,4,3,2.0,3
Lattice,4,3,2.0,7
Lattice,4,3,3.0,2
Lattice,4,3,2.0,5
Lattice,4,3,3.0,2
Lattice,4,3,3.0,6
Lattice,4,3,3.0,2
Lattice,4,3,3.0,4
Lattice,4,3,1.0,5
Lattice,4,3,3.0,6
Lattice,4,3,2.0,3
Lattice,4,3,2.0,1
Lattice,4,3,2.0,1
Lattice,4,3,4.0,2
Lattice,4,3,2.0,7
Lattice,4,3,3.0,4
Lattice,4,3,5.0,13
Lattice,4,3,3.0,4
Lattice,4,3,2.0,1
Lattice,4,3,0.0,4
Lattice,4,3,0.0,6
Lattice,4,3,0.0,2
Lattice,4,3,4.0,6
Lattice,4,3,2.0,7
Lattice,4,3,3.0,6
Lattice,4,3,2.0,1
Lattice,4,3,0.0,2
Lattice,4,3,2.0,5
Lattice,4,3,5.0,5
Lattice,4,3,3.0,2
Lattice,4,3,3.0,4
Lattice,4,3,2.0,3
Lattice,4,3,3.0,2
Lattice,4,3,5.0,1
Lattice,4,3,4.0,2
Lattice,4,3,4.0,8
Lattice,4,3,2.0,3
Lattice,4,3,2.0,1
Lattice,4,3,4.0,4
Lattice,4,3,5.0,3
Lattice,4,3,2.0,3
Lattice,4,3,4.0,2
Lattice,4,3,5.0,1
Lattice,4,3,2.0,1
Lattice,4,3,5.0,1
Lattice,4,3,2.0,1
Lattice,4,3,5.0,1
Lattice,4,3,4.0,2
Lattice,4,4,4.0,2
Lattice,4,4,1.0,7
Lattice,4,4,5.0,1
Lattice,4,4,5.0,1
Lattice,4,4,3.0,6
Lattice,4,4,5.0,1
Lattice,4,4,5.0,1
Lattice,4,4,3.0,2
Lattice,4,4,0.0,6
Lattice,4,4,3.0,2
Lattice,4,4,4.0,2
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,5.0,1
Lattice,4,4,2.0,5
Lattice,4,4,3.0,2
Lattice,4,4,2.0,1
Lattice,4,4,5.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,0.0,4
Lattice,4,4,2.0,3
Lattice,4,4,3.0,2
Lattice,4,4,5.0,3
Lattice,4,4,3.0,4
Lattice,4,4,2.0,1
Lattice,4,4,1.0,7
Lattice,4,4,5.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,3.0,2
Lattice,4,4,2.0,1
Lattice,4,4,3.0,2
Lattice,4,4,4.0,6
Lattice,4,4,4.0,2
Lattice,4,4,1.0,9
Lattice,4,4,5.0,1
Lattice,4,4,3.0,2
Lattice,4,4,3.0,2
Lattice,4,4,2.0,1
Lattice,4,4,2.0,13
Lattice,4,4,2.0,3
Lattice,4,4,2.0,3
Lattice,4,4,4.0,4
Lattice,4,4,5.0,1
Lattice,4,4,5.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,4.0,6
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,3
Lattice,4,4,5.0,1
Lattice,4,4,3.0,8
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,3.0,8
Lattice,4,4,3.0,10
Lattice,4,4,2.0,1
Lattice,4,4,3.0,2
Lattice,4,4,1.0,5
Lattice,4,4,4.0,2
Lattice,4,4,4.0,4
Lattice,4,4,2.0,1
Lattice,4,4,1.0,3
Lattice,4,4,5.0,7
Lattice,4,4,2.0,3
Lattice,4,4,5.0,1
Lattice,4,4,3.0,2
Lattice,4,4,3.0,2
Lattice,4,4,5.0,1
Lattice,4,4,2.0,3
Lattice,4,4,4.0,6
Lattice,4,4,4.0,2
Lattice,4,4,2.0,3
Lattice,4,4,3.0,6
Lattice,4,4,2.0,7
Lattice,4,4,5.0,1
Lattice,4,4,4.0,4
Lattice,4,4,5.0,1
Lattice,4,4,5.0,1
Lattice,4,4,5.0,5
Lattice,4,4,3.0,2
Lattice,4,4,3.0,6
Lattice,4,4,5.0,1
Lattice,4,4,3.0,2
Lattice,4,4,5.0,1
Lattice,4,4,3.0,2
Lattice,4,4,4.0,2
Lattice,4,4,2.0,3
Lattice,4,4,1.0,5
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,2.0,1
Lattice,4,4,5.0,1
Lattice,4,4,2.0,1
Lattice,4,4,3.0,2
Lattice,4,4,2.0,1
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,4,5,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,0,,30
Lattice,5,1,3.0,1
Lattice,5,1,4.0,3
Lattice,5,1,2.0,14
Lattice,5,1,2.0,4
Lattice,5,1,3.0,1
Lattice,5,1,3.0,3
Lattice,5,1,0.0,3
Lattice,5,1,4.0,3
Lattice,5,1,2.0,2
Lattice,5,1,1.0,6
Lattice,5,1,3.0,5
Lattice,5,1,2.0,6
Lattice,5,1,3.0,1
Lattice,5,1,3.0,7
Lattice,5,1,2.0,12
Lattice,5,1,1.0,10
Lattice,5,1,0.0,5
Lattice,5,1,3.0,3
Lattice,5,1,3.0,1
Lattice,5,1,1.0,2
Lattice,5,1,2.0,10
Lattice,5,1,3.0,5
Lattice,5,1,3.0,3
Lattice,5,1,2.0,2
Lattice,5,1,3.0,1
Lattice,5,1,1.0,10
Lattice,5,1,3.0,7
Lattice,5,1,3.0,3
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,0.0,5
Lattice,5,1,3.0,1
Lattice,5,1,5.0,16
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,2.0,2
Lattice,5,1,3.0,1
Lattice,5,1,2.0,2
Lattice,5,1,2.0,2
Lattice,5,1,3.0,3
Lattice,5,1,2.0,8
Lattice,5,1,3.0,1
Lattice,5,1,0.0,21
Lattice,5,1,5.0,6
Lattice,5,1,1.0,2
Lattice,5,1,5.0,6
Lattice,5,1,2.0,4
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,3.0,3
Lattice,5,1,3.0,3
Lattice,5,1,3.0,3
Lattice,5,1,3.0,3
Lattice,5,1,3.0,1
Lattice,5,1,2.0,2
Lattice,5,1,2.0,2
Lattice,5,1,2.0,2
Lattice,5,1,2.0,4
Lattice,5,1,5.0,6
Lattice,5,1,5.0,4
Lattice,5,1,2.0,4
Lattice,5,1,5.0,4
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,3.0,3
Lattice,5,1,3.0,3
Lattice,5,1,2.0,2
Lattice,5,1,3.0,1
Lattice,5,1,3.0,7
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,3.0,11
Lattice,5,1,1.0,2
Lattice,5,1,1.0,2
Lattice,5,1,2.0,4
Lattice,5,1,3.0,5
Lattice,5,1,2.0,2
Lattice,5,1,2.0,2
Lattice,5,1,3.0,5
Lattice,5,1,3.0,1
Lattice,5,1,5.0,2
Lattice,5,1,4.0,3
Lattice,5,1,3.0,5
Lattice,5,1,5.0,2
Lattice,5,1,5.0,4
Lattice,5,1,2.0,8
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,2.0,2
Lattice,5,1,5.0,8
Lattice,5,1,2.0,6
Lattice,5,1,1.0,8
Lattice,5,1,2.0,6
Lattice,5,1,3.0,3
Lattice,5,1,3.0,1
Lattice,5,1,3.0,1
Lattice,5,1,2.0,4
Lattice,5,1,3.0,1
Lattice,5,1,1.0,2
Lattice,5,2,3.0,1
Lattice,5,2,3.0,5
Lattice,5,2,2.0,2
Lattice,5,2,5.0,6
Lattice,5,2,3.0,1
Lattice,5,2,3.0,3
Lattice,5,2,3.0,7
Lattice,5,2,4.0,7
Lattice,5,2,4.0,1
Lattice,5,2,5.0,2
Lattice,5,2,4.0,1
Lattice,5,2,1.0,4
Lattice,5,2,3.0,1
Lattice,5,2,4.0,1
Lattice,5,2,2.0,2
Lattice,5,2,3.0,1
Lattice,5,2,3.0,3
Lattice,5,2,4.0,1
Lattice,5,2,3.0,3
Lattice,5,2,5.0,2
Lattice,5,2,3.0,1
Lattice,5,2,2.0,16
Lattice,5,2,2.0,2
Lattice,5,2,3.0,11
Lattice,5,2,5.0,2
Lattice,5,2,1.0,12
Lattice,5,2,2.0,4
Lattice,5,2,0.0,3
Lattice,5,2,2.0,4
Lattice,5,2,4.0,1
Lattice,5,2,3.0,1
Lattice,5,2,3.0,1
Lattice,5,2,4.0,7
Lattice,5,2,2.0,2
Lattice,5,2,3.0,3
Lattice,5,2,5.0,2
Lattice,5,2,3.0,3
Lattice,5,2,4.0,3
Lattice,5,2,4.0,1
Lattice,5,2,4.0,1
Lattice,5,2,3.0,1
Lattice,5,2,4.0,3
Lattice,5,2,5.0,2
Lattice,5,2,2.0,2
Lattice,5,2,4.0,1
Lattice,5,2,3.0,1
Lattice,5,2,3.0,1
Lattice,5,2,3.0,5
Lattice,5,2,1.0,4
Lattice,5,2,3.0,1
Lattice,5,2,2.0,2
Lattice,5,2,3.0,3
Lattice,5,2,5.0,2
Lattice,5,2,2.0,2
Lattice,5,2,2.0,10
Lattice,5,2,0.0,3
Lattice,5,2,3.0,1
Lattice,5,2,2.0,2
Lattice,5,2,5.0,2
Lattice,5,2,4.0,3
Lattice,5,2,3.0,3
Lattice,5,2,3.0,7
Lattice,5,2,2.0,10
Lattice,5,2,3.0,3
Lattice,5,2,2.0,4
Lattice,5,2,3.0,1
Lattice,5,2,2.0,4
Lattice,5,2,3.0,7
Lattice,5,2,3.0,3
Lattice,5,2,3.0,1
Lattice,5,2,2.0,12
Lattice,5,2,2.0,4
Lattice,5,2,1.0,2
Lattice,5,2,4.0,7
Lattice,5,2,3.0,9
Lattice,5,2,4.0,1
Lattice,5,2,3.0,3
Lattice,5,2,3.0,1
Lattice,5,2,2.0,4
Lattice,5,2,5.0,2
Lattice,5,2,0.0,3
Lattice,5,2,3.0,1
Lattice,5,2,4.0,1
Lattice,5,2,3.0,1
Lattice,5,2,1.0,4
Lattice,5,2,4.0,1
Lattice,5,2,0.0,3
Lattice,5,2,3.0,1
Lattice,5,2,2.0,2
Lattice,5,2,3.0,5
Lattice,5,2,0.0,7
Lattice,5,2,3.0,3
Lattice,5,2,3.0,1
Lattice,5,2,1.0,2
Lattice,5,2,5.0,4
Lattice,5,2,2.0,4
Lattice,5,2,0.0,3
Lattice,5,2,3.0,1
Lattice,5,2,3.0,3
Lattice,5,2,5.0,2
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
Lattice,5,3,,30
